date,section,species,fork_length,body_mass,maturation,tagloss,injury,handlingmortality,notes,pit_number,pit_number2,smolting,removed
10/7/2020,2520,masusalmon,78,5.4,NO,NO,NO,NO,NA,900_226001109290,NA,NA,NA
10/7/2020,2530,masusalmon,128,27.4,sperm,NO,NO,NO,NA,900_226001047591,NA,NA,NA
10/7/2020,2530,masusalmon,111,17.8,NO,NO,NO,NO,NA,900_226001110985,NA,NA,NA
10/7/2020,2530,masusalmon,127,23.5,sperm,NO,NO,NO,NA,900_226001109265,NA,NA,NA
10/7/2020,2530,masusalmon,78,4.9,NO,NO,NO,NO,NA,900_226001109259,NA,NA,NA
10/7/2020,2530,masusalmon,83,6.3,NO,NO,NO,NO,NA,900_226001109253,NA,NA,NA
10/7/2020,2530,masusalmon,94,9.8,NO,NO,NO,NO,NA,900_226001109240,NA,NA,NA
10/7/2020,2530,rainbowtrout,167,65,NO,NO,NO,NO,NA,900_226000331377,NA,NA,NA
10/7/2020,2530,rainbowtrout,63,3.2,NO,NO,NO,NO,NA,900_226001109270,NA,NA,NA
10/7/2020,2540,masusalmon,82,6.4,NO,NO,NO,NO,NA,900_226001109248,NA,NA,NA
10/7/2020,2540,nonspottedrainbow,235,139.6,NO,NO,NO,NO,NA,900_226001047521,NA,NA,NA
10/7/2020,2550,masusalmon,131,26.3,NO,NO,NO,NO,NA,900_226001109296,NA,NA,NA
10/7/2020,2550,rainbowtrout,195,95.1,sperm,YES,NO,NO,NA,900_226001109238,NA,NA,NA
10/7/2020,2550,rainbowtrout,245,175.5,NO,NO,NO,NO,NA,900_226000493681,NA,NA,NA
10/7/2020,2570,masusalmon,135,26.9,NO,NO,NO,NO,NA,900_226001110903,NA,NA,NA
10/7/2020,2570,masusalmon,69,3.7,NO,NO,NO,NO,NA,900_226001109247,NA,NA,NA
10/7/2020,2570,masusalmon,110,17.6,NO,NO,NO,NO,NA,900_226001109282,NA,NA,NA
10/7/2020,2570,masusalmon,91,8.5,NO,NO,NO,NO,NA,900_226001109279,NA,NA,NA
10/7/2020,2570,masusalmon,85,7.6,NO,NO,NO,NO,NA,900_226001109212,NA,NA,NA
10/7/2020,2580,masusalmon,132,25.2,sperm,NO,NO,NO,NA,900_226001047599,NA,NA,NA
10/7/2020,2580,masusalmon,100,11.8,NO,NO,NO,NO,NA,900_226001109214,NA,NA,NA
10/7/2020,2580,masusalmon,86,7.3,NO,NO,NO,NO,NA,900_226001109285,NA,NA,NA
10/7/2020,2590,masusalmon,146,34.7,sperm,YES,NO,NO,NA,900_226001109293,NA,NA,NA
10/7/2020,2590,masusalmon,115,18.2,sperm,NO,NO,NO,NA,900_226001110653,NA,NA,NA
10/7/2020,2590,masusalmon,131,29.3,NO,NO,NO,NO,NA,900_226001109257,NA,NA,NA
10/7/2020,2590,masusalmon,95,9.5,NO,NO,NO,NO,NA,900_226001109222,NA,NA,NA
10/7/2020,2590,masusalmon,95,9.1,NO,NO,NO,NO,NA,900_226001109241,NA,NA,NA
10/7/2020,2590,masusalmon,169,53.3,sperm,NO,NO,NO,NA,900_226001109233,NA,NA,NA
10/7/2020,2600,masusalmon,127,24.7,sperm,NO,NO,NO,NA,900_226001047191,NA,NA,NA
10/7/2020,2600,masusalmon,133,26.5,NO,NO,NO,NO,NA,900_226001109218,NA,NA,NA
10/7/2020,2600,masusalmon,85,7,NO,NO,NO,NO,NA,900_226001109231,NA,NA,NA
10/7/2020,2600,masusalmon,150,34.6,NO,NO,NO,NO,NA,900_226001109216,NA,NA,NA
10/7/2020,2600,masusalmon,147,36.6,sperm,NO,NO,NO,NA,900_226001109237,NA,NA,NA
10/7/2020,2600,masusalmon,121,24.5,sperm,NO,NO,NO,NA,900_226001109258,NA,NA,NA
10/7/2020,2600,masusalmon,121,18.6,NO,NO,NO,NO,NA,900_226001109210,NA,NA,NA
10/7/2020,2600,masusalmon,83,6.1,NO,NO,NO,NO,NA,900_226001109246,NA,NA,NA
10/7/2020,2600,masusalmon,96,10.1,NO,NO,NO,NO,NA,900_226001109236,NA,NA,NA
10/7/2020,2600,masusalmon,96,9.8,NO,NO,NO,NO,NA,900_226001109219,NA,NA,NA
10/7/2020,2600,masusalmon,163,47.9,sperm,NO,NO,NO,NA,900_226001109234,NA,NA,NA
10/7/2020,2600,masusalmon,87,5.2,NO,NO,NO,NO,NA,900_226001109381,NA,NA,NA
10/7/2020,2600,masusalmon,73,4.7,NO,NO,NO,NO,NA,900_226001109388,NA,NA,NA
10/7/2020,2600,masusalmon,130,26.3,sperm,NO,NO,NO,NA,900_226001109356,NA,NA,NA
10/7/2020,2600,rainbowtrout,117,19.5,NO,NO,NO,NO,NA,900_226001111207,NA,NA,NA
10/7/2020,2600,rainbowtrout,177,62,NO,NO,NO,NO,NA,900_226000643018,NA,NA,NA
10/7/2020,2600,nonspottedrainbow,113,15.6,NO,NO,NO,NO,NA,900_226001109302,NA,NA,NA
10/7/2020,2600,whitespottedchar,192,76,sperm,NO,NO,NO,NA,900_226000498885,NA,NA,NA
10/7/2020,2610,masusalmon,98,11,NO,NO,NO,NO,NA,900_226001109318,NA,NA,NA
10/7/2020,2610,masusalmon,90,8.4,NO,NO,NO,NO,NA,900_226001109320,NA,NA,NA
10/7/2020,2610,masusalmon,61,2.7,NO,NO,NO,NO,NA,900_226001109308,NA,NA,NA
10/7/2020,2610,masusalmon,141,34,NO,NO,NO,NO,NA,900_226001109392,NA,NA,NA
10/7/2020,2610,rainbowtrout,236,155.7,NO,NO,NO,NO,NA,900_226001047573,NA,NA,NA
10/7/2020,2610,whitespottedchar,212,94.2,sperm,NO,NO,NO,NA,900_226000330990,NA,NA,NA
10/7/2020,2620,masusalmon,93,9,NO,NO,NO,NO,NA,900_226001109330,NA,NA,NA
10/7/2020,2620,rainbowtrout,210,115.6,sperm,NO,NO,NO,NA,900_226001047544,NA,NA,NA
10/7/2020,2620,whitespottedchar,170,50.5,NO,NO,NO,NO,NA,900_226001109324,NA,NA,NA
10/7/2020,2630,masusalmon,132,29.1,sperm,NO,NO,NO,NA,900_226001108470,NA,NA,NA
10/7/2020,2630,masusalmon,124,25.8,sperm,NO,NO,NO,NA,900_226001111239,NA,NA,NA
10/7/2020,2630,masusalmon,170,55,sperm,NO,NO,NO,NA,900_226001110004,NA,NA,NA
10/7/2020,2630,masusalmon,149,37,sperm,NO,NO,NO,NA,900_226001109375,NA,NA,NA
10/7/2020,2630,masusalmon,94,8.7,NO,NO,NO,NO,NA,900_226001109213,NA,NA,NA
10/7/2020,2630,masusalmon,105,12.8,sperm,NO,NO,NO,NA,900_226001109350,NA,NA,NA
10/7/2020,2630,masusalmon,83,6.5,NO,NO,NO,NO,NA,900_226001109369,NA,NA,NA
10/7/2020,2630,masusalmon,72,4.3,NO,NO,NO,NO,NA,900_226001109391,NA,NA,NA
10/7/2020,2630,masusalmon,68,4.3,NO,NO,NO,NO,NA,900_226001109334,NA,NA,NA
10/7/2020,2630,masusalmon,83,6,NO,NO,NO,NO,NA,900_226001109306,NA,NA,NA
10/7/2020,2630,rainbowtrout,133,23.4,NO,NO,NO,NO,NA,900_226001109352,NA,NA,NA
10/7/2020,2630,rainbowtrout,55,2.6,NO,NO,NO,NO,NA,900_226001109321,NA,NA,NA
10/7/2020,2640,masusalmon,77,4.9,NO,NO,NO,NO,NA,900_226001109336,NA,NA,NA
10/7/2020,2640,rainbowtrout,110,15.8,NO,YES,NO,NO,NA,900_226001109374,NA,NA,NA
10/7/2020,2650,masusalmon,123,24.1,sperm,NO,NO,NO,NA,900_226001111210,NA,NA,NA
10/7/2020,2650,masusalmon,100,10.7,sperm,NO,YES,NO,NA,900_226001110787,NA,NA,NA
10/7/2020,2650,masusalmon,72,4.2,NO,NO,NO,NO,NA,900_226001109325,NA,NA,NA
10/7/2020,2650,masusalmon,100,11.2,NO,NO,NO,NO,NA,900_226001109326,NA,NA,NA
10/7/2020,2650,masusalmon,87,7.8,NO,NO,NO,NO,NA,900_226001109319,NA,NA,NA
10/7/2020,2650,masusalmon,77,5.7,NO,NO,NO,NO,NA,900_226001109380,NA,NA,NA
10/7/2020,2650,masusalmon,72,4.1,NO,NO,NO,NO,NA,900_226001109305,NA,NA,NA
10/7/2020,2650,masusalmon,71,4,NO,NO,NO,NO,NA,900_226001109346,NA,NA,NA
10/7/2020,2650,masusalmon,73,4.1,NO,NO,NO,NO,NA,900_226001109397,NA,NA,NA
10/7/2020,2650,masusalmon,69,3.5,NO,NO,NO,NO,NA,900_226001109317,NA,NA,NA
10/7/2020,2650,whitespottedchar,165,43,sperm,NO,NO,NO,NA,900_226001573766,NA,NA,NA
10/7/2020,2660,masusalmon,147,37.2,sperm,NO,NO,NO,NA,900_226001111222,NA,NA,NA
10/7/2020,2660,masusalmon,186,65.4,sperm,NO,NO,NO,NA,900_226000330914,NA,NA,NA
10/7/2020,2660,masusalmon,175,72.7,sperm,NO,NO,NO,NA,900_226001109303,NA,NA,NA
10/7/2020,2660,masusalmon,91,9.1,NO,NO,NO,NO,NA,900_226001109361,NA,NA,NA
10/7/2020,2660,masusalmon,112,17,sperm,NO,NO,NO,NA,900_226001109355,NA,NA,NA
10/7/2020,2660,masusalmon,96,10.8,NO,NO,NO,NO,NA,900_226001109379,NA,NA,NA
10/7/2020,2660,masusalmon,69,3.3,NO,NO,NO,NO,NA,900_226001109363,NA,NA,NA
10/7/2020,2660,masusalmon,126,21.8,NO,NO,NO,NO,NA,900_226001109328,NA,NA,NA
10/7/2020,2660,masusalmon,119,18.4,NO,NO,NO,NO,NA,900_226001109368,NA,NA,NA
10/7/2020,2660,masusalmon,131,27.1,sperm,NO,NO,NO,NA,900_226001109349,NA,NA,NA
10/7/2020,2660,masusalmon,92,8.8,NO,NO,NO,NO,NA,900_226001109338,NA,NA,NA
10/7/2020,2680,masusalmon,144,36.5,sperm,NO,NO,NO,NA,900_226001573864,NA,NA,NA
10/7/2020,2680,masusalmon,124,22,sperm,NO,NO,NO,NA,900_226001111269,NA,NA,NA
10/7/2020,2680,masusalmon,112,18.3,sperm,NO,NO,NO,NA,900_226001047571,NA,NA,NA
10/7/2020,2680,masusalmon,114,16.6,sperm,NO,NO,NO,NA,900_226001109307,NA,NA,NA
10/7/2020,2680,masusalmon,122,21.8,NO,NO,NO,NO,NA,900_226001109345,NA,NA,NA
10/7/2020,2680,masusalmon,141,27.9,sperm,NO,NO,NO,NA,900_226001109370,NA,NA,NA
10/7/2020,2680,masusalmon,87,7,NO,NO,NO,NO,NA,900_226001109354,NA,NA,NA
10/7/2020,2680,masusalmon,98,10.6,NO,NO,NO,NO,NA,900_226001109395,NA,NA,NA
10/7/2020,2680,masusalmon,81,5.8,NO,NO,NO,NO,NA,900_226001109310,NA,NA,NA
10/7/2020,2680,masusalmon,134,29.8,sperm,NO,NO,NO,NA,900_226001109313,NA,NA,NA
10/7/2020,2680,rainbowtrout,128,23.8,NO,NO,NO,NO,NA,900_226001111275,NA,NA,NA
10/7/2020,2690,masusalmon,132,26.7,sperm,NO,NO,NO,NA,900_226001109340,NA,NA,NA
10/7/2020,2690,masusalmon,82,6,NO,NO,NO,NO,NA,900_226001109393,NA,NA,NA
10/7/2020,2690,masusalmon,89,7.7,NO,NO,NO,NO,NA,900_226001109382,NA,NA,NA
10/7/2020,2690,masusalmon,70,3.8,NO,NO,NO,NO,NA,900_226001109331,NA,NA,NA
10/7/2020,2690,masusalmon,75,5,NO,NO,NO,NO,NA,900_226001109364,NA,NA,NA
10/7/2020,2690,masusalmon,75,4.6,NO,NO,NO,NO,NA,900_226001109389,NA,NA,NA
10/7/2020,2690,masusalmon,93,8.9,NO,NO,NO,NO,NA,900_226001109390,NA,NA,NA
10/7/2020,2700,masusalmon,125,22.3,NO,NO,NO,NO,NA,900_226001109315,NA,NA,NA
10/7/2020,2700,rainbowtrout,58,2.3,NO,NO,NO,NO,NA,900_226001109372,NA,NA,NA
10/7/2020,2710,masusalmon,150,38,sperm,NO,NO,NO,NA,900_226001111272,NA,NA,NA
10/7/2020,2710,masusalmon,90,8.3,NO,NO,NO,NO,NA,900_226001109300,NA,NA,NA
10/7/2020,2710,masusalmon,141,34.9,sperm,NO,NO,NO,NA,900_226001109335,NA,NA,NA
10/7/2020,2710,masusalmon,120,21.7,sperm,NO,NO,NO,NA,900_226001109377,NA,NA,NA
10/7/2020,2710,masusalmon,71,4.1,NO,NO,NO,NO,NA,900_226001109353,NA,NA,NA
10/7/2020,2710,rainbowtrout,219,128.9,NO,NO,NO,NO,NA,900_226000493843,NA,NA,NA
10/7/2020,2720,masusalmon,99,11.3,NO,NO,NO,NO,NA,900_226001110734,NA,NA,NA
10/7/2020,2720,masusalmon,73,4,NO,NO,NO,NO,NA,900_226001109383,NA,NA,NA
10/7/2020,2720,masusalmon,142,33.9,sperm,NO,NO,NO,NA,900_226001109322,NA,NA,NA
10/7/2020,2720,nonspottedrainbow,257,188.4,NO,NO,NO,NO,NA,900_226000285775,NA,NA,NA
10/7/2020,2720,whitespottedchar,207,94.5,sperm,NO,NO,NO,NA,900_226001047581,NA,NA,NA
10/7/2020,2730,masusalmon,105,14.1,sperm,NO,NO,NO,NA,900_226001047550,NA,NA,NA
10/7/2020,2730,masusalmon,163,57.3,sperm,NO,NO,NO,NA,900_226000493513,NA,NA,NA
10/7/2020,2730,masusalmon,98,10.1,NO,NO,NO,NO,NA,900_226001109396,NA,NA,NA
10/7/2020,2730,masusalmon,97,9.4,NO,NO,NO,NO,NA,900_226001109332,NA,NA,NA
10/7/2020,2730,masusalmon,126,24,sperm,NO,NO,NO,NA,900_226001109362,NA,NA,NA
10/7/2020,2730,rainbowtrout,140,34.4,NO,NO,NO,NO,NA,900_226001109386,NA,NA,NA
10/7/2020,2730,whitespottedchar,178,65.5,NO,NO,NO,NO,NA,900_226001573651,NA,NA,NA
10/7/2020,2730,whitespottedchar,173,50,NO,NO,NO,NO,NA,900_226001110795,NA,NA,NA
10/7/2020,2730,whitespottedchar,236,107.6,NO,NO,NO,NO,NA,900_226000330811,NA,NA,NA
10/7/2020,2730,whitespottedchar,293,242,NO,NO,NO,NO,NA,900_226000285751,NA,NA,NA
10/7/2020,2740,masusalmon,74,4.9,NO,NO,NO,NO,NA,900_226001109314,NA,NA,NA
10/7/2020,2750,masusalmon,89,7.9,NO,NO,NO,NO,NA,900_226001109316,NA,NA,NA
10/7/2020,2750,masusalmon,80,5.7,NO,NO,NO,NO,NA,900_226001109309,NA,NA,NA
10/7/2020,2760,masusalmon,110,15.7,NO,NO,NO,NO,NA,900_226001110685,NA,NA,NA
10/7/2020,2760,masusalmon,109,15,NO,NO,NO,NO,NA,900_226001111238,NA,NA,NA
10/7/2020,2760,masusalmon,182,69.7,sperm,NO,NO,NO,NA,900_226000331323,NA,NA,NA
10/7/2020,2760,masusalmon,99,10.2,NO,NO,NO,NO,NA,900_226001109337,NA,NA,NA
10/7/2020,2760,masusalmon,62,2.8,NO,NO,NO,NO,NA,900_226001109371,NA,NA,NA
10/7/2020,2770,masusalmon,114,17,NO,NO,NO,NO,NA,900_226001111217,NA,NA,NA
10/7/2020,2770,masusalmon,117,19.2,NO,NO,NO,NO,NA,900_226001047598,NA,NA,NA
10/7/2020,2770,masusalmon,80,5.7,NO,NO,NO,NO,NA,900_226001109387,NA,NA,NA
10/7/2020,2770,rainbowtrout,118,21.3,NO,NO,NO,NO,NA,900_226001109342,NA,NA,NA
10/7/2020,2780,masusalmon,78,5.1,NO,NO,NO,NO,NA,900_226001109347,NA,NA,NA
10/7/2020,2780,rainbowtrout,69,4.4,NO,NO,NO,NO,NA,900_226001109323,NA,NA,NA
10/7/2020,2790,masusalmon,89,8.6,NO,NO,NO,NO,NA,900_226001109358,NA,NA,NA
10/7/2020,2790,masusalmon,75,4.6,NO,NO,NO,NO,NA,900_226001109399,NA,NA,NA
10/7/2020,2790,rainbowtrout,87,7.9,NO,NO,NO,NO,NA,900_226001109343,NA,NA,NA
10/7/2020,2790,rainbowtrout,59,2.4,NO,NO,NO,NO,NA,900_226001109268,NA,NA,NA
10/7/2020,2800,masusalmon,73,4.4,NO,NO,NO,NO,NA,900_226001109384,NA,NA,NA
10/7/2020,2800,masusalmon,76,5,NO,NO,NO,NO,NA,900_226001109351,NA,NA,NA
10/7/2020,2800,masusalmon,63,2.8,NO,NO,NO,NO,NA,900_226001109327,NA,NA,NA
10/7/2020,2810,masusalmon,127,24,sperm,NO,NO,NO,NA,900_226001047513,NA,NA,NA
10/7/2020,2810,masusalmon,120,19.7,NO,YES,NO,NO,NA,900_226001109301,NA,NA,NA
10/7/2020,2810,masusalmon,82,6.5,NO,NO,NO,NO,NA,900_226001109311,NA,NA,NA
10/7/2020,2810,masusalmon,72,4.4,NO,NO,NO,NO,NA,900_226001109344,NA,NA,NA
10/7/2020,2810,masusalmon,137,27.9,sperm,NO,NO,NO,NA,900_226001109333,NA,NA,NA
10/7/2020,2810,nonspottedrainbow,118,19.9,NO,NO,NO,NO,NA,900_226001047831,NA,NA,NA
10/7/2020,2820,masusalmon,104,12.3,NO,NO,NO,NO,parasite:salmin,900_226001111270,NA,NA,NA
10/7/2020,2820,whitespottedchar,332,280.5,NO,NO,NO,NO,NA,900_226001573811,NA,NA,NA
10/7/2020,2830,masusalmon,124,30,sperm,NO,NO,NO,NA,900_226001111280,NA,NA,NA
10/7/2020,2830,masusalmon,127,24.5,sperm,NO,NO,NO,NA,900_226001111256,NA,NA,NA
10/7/2020,2830,masusalmon,125,24.5,NO,NO,NO,NO,NA,900_226001047592,NA,NA,NA
10/7/2020,2830,masusalmon,120,17.5,NO,NO,NO,NO,NA,900_226001109359,NA,NA,NA
10/7/2020,2830,masusalmon,83,6.7,NO,NO,NO,NO,NA,900_226001109366,NA,NA,NA
10/7/2020,2830,masusalmon,80,5.5,NO,NO,NO,NO,NA,900_226001109339,NA,NA,NA
10/7/2020,2830,masusalmon,143,38.6,sperm,NO,NO,NO,NA,900_226001109312,NA,NA,NA
10/7/2020,2830,rainbowtrout,191,81.1,NO,NO,NO,NO,NA,900_226001047563,NA,NA,NA
10/7/2020,2830,rainbowtrout,205,117.4,NO,NO,NO,NO,NA,900_226000493503,NA,NA,NA
10/7/2020,2830,rainbowtrout,68,3.8,NO,NO,NO,NO,NA,900_226001109376,NA,NA,NA
10/7/2020,2830,rainbowtrout,62,3.1,NO,NO,NO,NO,NA,900_226001109357,NA,NA,NA
10/7/2020,2840,masusalmon,150,25.9,sperm,NO,NO,NO,NA,900_226001109360,NA,NA,NA
10/7/2020,2840,masusalmon,133,25.5,sperm,NO,NO,NO,NA,900_226001109348,NA,NA,NA
10/7/2020,2840,masusalmon,125,23.8,NO,NO,NO,NO,NA,900_226001109341,NA,NA,NA
10/7/2020,2840,masusalmon,129,25.4,sperm,NO,NO,NO,NA,900_226001109329,NA,NA,NA
10/7/2020,2840,masusalmon,147,33.5,sperm,NO,NO,NO,NA,900_226001109385,NA,NA,NA
10/7/2020,2840,rainbowtrout,118,19.5,NO,NO,NO,NO,NA,900_226001111267,NA,NA,NA
10/7/2020,2850,masusalmon,79,5.4,NO,NO,NO,NO,NA,900_226001109367,NA,NA,NA
10/7/2020,2860,masusalmon,81,5.8,NO,NO,NO,NO,NA,900_226001109365,NA,NA,NA
10/7/2020,2870,masusalmon,89,7.5,NO,NO,NO,NO,NA,900_226001109304,NA,NA,NA
10/7/2020,2870,rainbowtrout,259,218.5,NO,NO,NO,NO,NA,900_226001109378,NA,NA,NA
10/7/2020,2870,whitespottedchar,177,57,NO,NO,NO,NO,NA,900_226001573513,NA,NA,NA
10/7/2020,2880,masusalmon,134,30.7,sperm,NO,NO,NO,NA,900_226001573770,NA,NA,NA
10/7/2020,2880,masusalmon,131,24.2,NO,NO,NO,NO,NA,900_226001573991,NA,NA,NA
10/7/2020,2880,masusalmon,90,8,NO,NO,NO,NO,NA,900_226001109398,NA,NA,NA
10/7/2020,2880,masusalmon,89,6.8,NO,NO,NO,NO,NA,900_226001109394,NA,NA,NA
10/7/2020,2880,masusalmon,96,9.8,NO,NO,NO,NO,NA,900_226001109498,NA,NA,NA
10/7/2020,2880,masusalmon,91,7.5,NO,NO,NO,NO,NA,900_226001109473,NA,NA,NA
10/7/2020,2880,masusalmon,69,3.3,NO,NO,NO,NO,NA,900_226001109406,NA,NA,NA
10/7/2020,2880,rainbowtrout,121,18.8,NO,NO,NO,NO,NA,900_226001111283,NA,NA,NA
10/7/2020,2880,rainbowtrout,185,76.6,NO,YES,NO,NO,NA,900_226001109452,NA,NA,NA
10/7/2020,2890,masusalmon,160,40.3,sperm,NO,NO,NO,NA,900_226000493557,NA,NA,NA
10/7/2020,2890,masusalmon,166,53,sperm,NO,NO,NO,NA,900_226000330929,NA,NA,NA
10/7/2020,2890,masusalmon,77,5,NO,NO,NO,NO,NA,900_226001109429,NA,NA,NA
10/7/2020,2890,masusalmon,84,6.7,NO,NO,NO,NO,NA,900_226001109417,NA,NA,NA
10/7/2020,2890,masusalmon,120,19.7,NO,NO,NO,NO,NA,900_226001109491,NA,NA,NA
10/7/2020,2890,masusalmon,122,19.8,NO,NO,NO,NO,NA,900_226001109416,NA,NA,NA
10/7/2020,2890,masusalmon,96,10,NO,NO,NO,NO,NA,900_226001109469,NA,NA,NA
10/7/2020,2890,masusalmon,76,5.3,NO,NO,NO,NO,NA,900_226001109495,NA,NA,NA
10/7/2020,2900,masusalmon,107,15.7,NO,NO,NO,NO,NA,900_226001109415,NA,NA,NA
10/7/2020,2900,masusalmon,107,14,NO,NO,NO,NO,NA,900_226001109431,NA,NA,NA
10/7/2020,2910,masusalmon,120,22.7,sperm,NO,NO,NO,NA,900_226001110498,NA,NA,NA
10/7/2020,2910,masusalmon,100,10.9,NO,NO,NO,NO,NA,900_226001109401,NA,NA,NA
10/7/2020,2920,masusalmon,142,34.5,sperm,NO,NO,NO,NA,900_226001111253,NA,NA,NA
10/7/2020,2920,masusalmon,80,5.4,NO,NO,NO,NO,NA,900_226001109419,NA,NA,NA
10/7/2020,2920,masusalmon,69,3.4,NO,NO,NO,NO,NA,900_226001109424,NA,NA,NA
10/7/2020,2920,nonspottedrainbow,130,26.6,NO,NO,NO,NO,NA,900_226001111218,NA,NA,NA
10/7/2020,2940,masusalmon,148,37.5,sperm,NO,NO,NO,NA,900_226001109474,NA,NA,NA
10/7/2020,2940,masusalmon,126,21,sperm,NO,NO,NO,NA,900_226001109461,NA,NA,NA
10/7/2020,2940,masusalmon,118,19.1,sperm,NO,NO,NO,NA,900_226001109484,NA,NA,NA
10/7/2020,2940,masusalmon,83,6,NO,NO,NO,NO,NA,900_226001109466,NA,NA,NA
10/7/2020,2940,masusalmon,72,4.1,NO,NO,NO,NO,NA,900_226001109413,NA,NA,NA
10/7/2020,2940,rainbowtrout,186,76.7,NO,NO,NO,NO,doubletag,900_226001573885,900_226000493561,NA,NA
10/7/2020,2940,rainbowtrout,67,3.2,NO,NO,NO,NO,NA,900_226001109457,NA,NA,NA
10/7/2020,2950,masusalmon,135,28.8,sperm,NO,NO,NO,NA,900_226001111201,NA,NA,NA
10/7/2020,2950,masusalmon,140,30,sperm,NO,NO,NO,NA,900_226001111286,NA,NA,NA
10/7/2020,2950,masusalmon,127,20.8,NO,NO,NO,NO,NA,900_226001109455,NA,NA,NA
10/7/2020,2950,masusalmon,164,52.8,sperm,NO,NO,NO,NA,900_226001109400,NA,NA,NA
10/7/2020,2950,masusalmon,90,8.2,NO,NO,NO,NO,NA,900_226001109463,NA,NA,NA
10/7/2020,2950,rainbowtrout,126,21.6,NO,NO,NO,NO,NA,900_226001111282,NA,NA,NA
10/7/2020,2950,rainbowtrout,114,18.3,NO,NO,NO,NO,NA,900_226001109497,NA,NA,NA
10/7/2020,2950,browntrout,64,2.7,NO,NO,NO,NO,NA,900_226001109425,NA,NA,NA
10/7/2020,2960,rainbowtrout,115,17.4,NO,NO,NO,NO,NA,900_226001109496,NA,NA,NA
10/7/2020,2970,masusalmon,131,24.3,sperm,NO,NO,NO,NA,900_226001111143,NA,NA,NA
10/7/2020,2970,masusalmon,81,6.2,NO,NO,NO,NO,NA,900_226001109407,NA,NA,NA
10/7/2020,2970,masusalmon,75,4.1,NO,NO,NO,NO,NA,900_226001109444,NA,NA,NA
10/7/2020,2970,masusalmon,90,7.8,NO,NO,NO,NO,NA,900_226001109423,NA,NA,NA
10/7/2020,2970,rainbowtrout,131,25.1,NO,NO,NO,NO,NA,900_226001111236,NA,NA,NA
10/7/2020,2980,masusalmon,139,28.2,sperm,NO,NO,NO,NA,900_226001110959,NA,NA,NA
10/7/2020,2980,masusalmon,110,14.6,NO,NO,YES,NO,NA,900_226001573891,NA,NA,NA
10/7/2020,2980,masusalmon,114,15.1,NO,NO,NO,NO,NA,900_226001573784,NA,NA,NA
10/7/2020,2980,masusalmon,92,8.2,NO,NO,NO,NO,NA,900_226001109404,NA,NA,NA
10/7/2020,2980,masusalmon,91,7.7,NO,NO,NO,NO,NA,900_226001109410,NA,NA,NA
10/7/2020,2980,masusalmon,87,7.5,NO,NO,NO,NO,NA,900_226001109481,NA,NA,NA
10/7/2020,2980,masusalmon,73,4,NO,NO,NO,NO,NA,900_226001109483,NA,NA,NA
10/7/2020,2980,masusalmon,77,4.6,NO,NO,NO,NO,NA,900_226001109414,NA,NA,NA
10/7/2020,2980,whitespottedchar,188,80.3,NO,YES,NO,NO,NA,900_226001109447,NA,NA,NA
10/7/2020,2980,whitespottedchar,292,257,NO,NO,NO,NO,NA,900_226000285850,NA,NA,NA
10/7/2020,2980,nonspottedrainbow,58,2.2,NO,NO,NO,NO,NA,900_226001109475,NA,NA,NA
10/7/2020,2990,masusalmon,82,5.4,NO,NO,NO,NO,NA,900_226001109494,NA,NA,NA
10/7/2020,2990,rainbowtrout,192,92.8,NO,NO,NO,NO,NA,900_226001573852,NA,NA,NA
10/7/2020,2990,nonspottedrainbow,255,201.5,NO,NO,NO,NO,NA,900_226001047572,NA,NA,NA
10/7/2020,3000,masusalmon,79,5.6,NO,NO,NO,NO,NA,900_226001109402,NA,NA,NA
10/7/2020,3000,nonspottedrainbow,115,16.3,NO,NO,NO,NO,NA,900_226001109479,NA,NA,NA
10/7/2020,3010,masusalmon,133,26.5,NO,NO,NO,NO,NA,900_226001573867,NA,NA,NA
10/7/2020,3010,masusalmon,83,6.9,NO,NO,NO,NO,NA,900_226001109445,NA,NA,NA
10/7/2020,3010,whitespottedchar,130,22.5,NO,NO,NO,NO,NA,900_226001109421,NA,NA,NA
10/7/2020,3020,masusalmon,78,4.9,NO,NO,NO,NO,NA,900_226001109450,NA,NA,NA
10/7/2020,3020,masusalmon,75,4.4,NO,NO,NO,NO,NA,900_226001109499,NA,NA,NA
10/7/2020,3020,masusalmon,80,5.3,NO,NO,NO,NO,NA,900_226001109477,NA,NA,NA
10/7/2020,3020,masusalmon,85,6.2,NO,NO,NO,NO,NA,900_226001109448,NA,NA,NA
10/7/2020,3020,rainbowtrout,123,19.3,NO,NO,NO,NO,NA,900_226001109437,NA,NA,NA
10/7/2020,3030,masusalmon,107,15.5,sperm,NO,NO,NO,NA,900_226001109439,NA,NA,NA
10/7/2020,3030,masusalmon,93,8.9,NO,NO,NO,NO,NA,900_226001109490,NA,NA,NA
10/7/2020,3030,masusalmon,80,5.7,NO,NO,NO,NO,NA,900_226001109478,NA,NA,NA
10/7/2020,3030,masusalmon,88,7.5,NO,NO,NO,NO,NA,900_226001109442,NA,NA,NA
10/7/2020,3030,masusalmon,83,6.6,NO,NO,NO,NO,NA,900_226001109436,NA,NA,NA
10/7/2020,3030,rainbowtrout,125,23.4,NO,NO,NO,NO,NA,900_226001111274,NA,NA,NA
10/7/2020,3040,masusalmon,149,40.3,sperm,NO,NO,NO,NA,900_226001573834,NA,NA,NA
